Id,group_id,outer_fold,actual_Q0_TOTAL_ASSETS,pred_Q0_TOTAL_ASSETS,postprocessed_pred_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,pred_Q0_TOTAL_LIABILITIES,postprocessed_pred_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,postprocessed_pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,pred_Q0_GROSS_PROFIT,postprocessed_pred_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,pred_Q0_COST_OF_REVENUES,postprocessed_pred_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,pred_Q0_REVENUES,postprocessed_pred_Q0_REVENUES,actual_Q0_OPERATING_INCOME,pred_Q0_OPERATING_INCOME,postprocessed_pred_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,pred_Q0_OPERATING_EXPENSES,postprocessed_pred_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,pred_Q0_EBITDA,postprocessed_pred_Q0_EBITDA
1031,77,1,1709464000.0,1698719531.9121227,1698719531.9121227,792444897.6724385,773488767.5783706,773488767.5783706,917019102.3275616,948272955.6409367,948272955.6409367,-50089000.0,-37309147.06997505,-37309147.06997505,206500000.0,183959509.97094283,183959509.97094283,156411000.0,156367871.66800353,156367871.66800353,62554000.0,62831335.30304168,62831335.30304168,32611000.0,37421646.5016624,37421646.5016624,-82700000.0,-49247449.999999985,-49247449.999999985
1109,1048,0,1182200000.0,1564903841.48306,1564903841.48306,559672263.5892134,764698936.0072489,764698936.0072489,993300000.0,1182211625.4882095,1182211625.4882095,77500000.0,74277273.68650919,74277273.68650919,102700000.0,106046515.08555013,106046515.08555013,175100000.0,175904683.10860845,175904683.10860845,21600000.0,9699960.227045514,9699960.227045514,55900000.0,62396653.259585924,62396653.259585924,21600000.0,9275026.607966159,9275026.607966159
1483,1507,1,15318000000.0,13518856574.336147,13518856574.336147,8995872209.433592,8971617051.212414,8971617051.212414,2835000000.0,2035403703.4584942,2035403703.4584942,2220000000.0,2109959317.3222926,2109959317.3222926,7363000000.0,7390230709.638462,7390230709.638462,9583000000.0,9481321650.206877,9481321650.206877,348000000.0,399189479.30618185,399189479.30618185,1879000000.0,1863997031.7026296,1863997031.7026296,341000000.0,364299999.99999994,364299999.99999994
739,1417,1,2898416000.0,647486589.8892542,647486589.8892542,2080781000.0,25538611.19420767,25538611.19420767,476998000.0,494306392.4207479,494306392.4207479,19746000.0,23354896.24934735,23354896.24934735,-19746000.0,-17384953.533418037,-17384953.533418037,0.0,16939334.336322293,16939334.336322293,-16089000.0,-11201656.839523291,-11201656.839523291,35835000.0,34199329.434421614,34199329.434421614,-16089000.0,-11185499.999999998,-11185499.999999998
1565,1261,2,37777000.0,594021961.9768257,594021961.9768257,8088000.0,-14432599.117677242,-14432599.117677242,29689000.0,538176996.9576758,538176996.9576758,1942000.0,12083236.503196724,12083236.503196724,1878000.0,-1499173.9070336055,-1499173.9070336055,3820000.0,22526961.33101464,22526961.33101464,-3377000.0,-1952844.9718340123,-1952844.9718340123,5319000.0,15732959.752805896,15732959.752805896,-3377000.0,-5146376.540804509,-5146376.540804509
1547,48,0,350115000.0,469189908.8958895,469189908.8958895,124447000.0,194495438.6061421,194495438.6061421,144501356.0121529,193025004.39875007,193025004.39875007,23341000.0,31654495.50625931,31654495.50625931,74465000.0,98536938.67132337,98536938.67132337,97806000.0,127971389.11511965,127971389.11511965,1273000.0,3014620.1795666167,3014620.1795666167,21144000.0,52319334.78851637,52319334.78851637,2197000.0,3806121.197858585,3806121.197858585
1772,61,2,60756000.0,574591354.2697841,574591354.2697841,14120000.0,6833719.894976221,6833719.894976221,46636000.0,487811224.41047025,487811224.41047025,39398000.0,53674846.71891603,53674846.71891603,0.0,-3990313.2825991837,-3990313.2825991837,39398000.0,63157616.50400336,63157616.50400336,1277000.0,3788481.4736508103,3788481.4736508103,38121000.0,50913533.788767844,50913533.788767844,1277000.0,250501.92369211116,250501.92369211116
396,1484,4,2329417000.0,2373292517.1219378,2373292517.1219378,1103945000.0,1067683820.6901125,1067683820.6901125,1225472000.0,691619283.4620908,691619283.4620908,201803000.0,205197000.0,205197000.0,84310000.0,89392705.22573866,89392705.22573866,286113000.0,307339456.79728425,307339456.79728425,4458000.0,4080334.2583204303,4080334.2583204303,134794000.0,129887360.48291418,129887360.48291418,67009000.0,73767499.99999999,73767499.99999999
370,1128,0,322707000.0,484296634.5356597,484296634.5356597,203952000.0,318800459.54435027,318800459.54435027,133189378.04611006,178513191.7821464,178513191.7821464,59563000.0,67151644.63153426,67151644.63153426,32549000.0,30679119.638311096,30679119.638311096,92112000.0,94668311.39994122,94668311.39994122,2829000.0,7540191.2580552995,7540191.2580552995,56734000.0,63763826.647379495,63763826.647379495,2829000.0,7193709.110713868,7193709.110713868
1387,362,1,16986396.0,296440386.6008754,296440386.6008754,28398941.0,-39942699.66384321,-39942699.66384321,7976898.609990532,405856787.6100031,405856787.6100031,-2992.0,10657507.997035611,10657507.997035611,2987192.0,627169.251292489,627169.251292489,2984200.0,14797972.64347332,14797972.64347332,-2823081.0,-6369538.564023502,-6369538.564023502,2820089.0,16752866.649735525,16752866.649735525,-2823081.0,-6184003.200000002,-6184003.200000002
1633,1474,4,5507733.0,190939598.93330157,190939598.93330157,3754986.0,-70232316.02276501,-70232316.02276501,1752747.0,278442096.98894054,278442096.98894054,77969.0,30487.0,30487.0,690.0,-1964848.2876072219,-1964848.2876072219,78659.0,8377150.37019047,8377150.37019047,-1288944.0,-2676347.423736294,-2676347.423736294,1288944.0,6446235.585393275,6446235.585393275,-1210975.0,-1431267.7499999995,-1431267.7499999995
1459,843,0,2951779000.0,2978846154.5287585,2978846154.5287585,1733504809.66769,1753031333.0927558,1753031333.0927558,-705417000.0,-707402991.3134898,-707402991.3134898,103159000.0,116579987.82132569,116579987.82132569,95357000.0,56175543.2301867,56175543.2301867,198516000.0,203158868.56412524,203158868.56412524,63542000.0,71666473.13454315,71666473.13454315,39617000.0,49461712.18361755,49461712.18361755,63542000.0,84267767.03575677,84267767.03575677
447,15,2,1389340000.0,1596678711.8737073,1596678711.8737073,870172000.0,934066404.8554082,934066404.8554082,518687000.0,885325773.0560653,885325773.0560653,122910000.0,162349898.82986006,162349898.82986006,509918000.0,533742912.03924793,533742912.03924793,632828000.0,709057556.8843536,709057556.8843536,77637000.0,90283599.56664792,90283599.56664792,35836000.0,42541236.25761256,42541236.25761256,87074000.0,105059971.26147327,105059971.26147327
1342,527,1,670100000.0,975821279.5082133,975821279.5082133,96919000.0,91440612.56150585,91440612.56150585,573181000.0,586632366.1386038,586632366.1386038,45369000.0,54896999.16626288,54896999.16626288,10723000.0,8147432.144775594,8147432.144775594,56092000.0,77002678.77828467,77002678.77828467,-44376000.0,-40985944.21698196,-40985944.21698196,100468000.0,109382751.50858541,109382751.50858541,-55099000.0,-51126449.99999999,-51126449.99999999
1101,1050,3,796235000.0,293212334.33191985,293212334.33191985,203741000.0,-34779651.709005415,-34779651.709005415,463390000.0,509590003.4708061,509590003.4708061,475000.0,5456943.0873039225,5456943.0873039225,0.0,7507098.830238965,7507098.830238965,475000.0,14055959.375764769,14055959.375764769,-25797000.0,-17502130.519372664,-17502130.519372664,26272000.0,25071394.40976355,25071394.40976355,-25797000.0,-18551483.91640988,-18551483.91640988
1559,148,0,243654000.0,301253867.90811044,301253867.90811044,108112000.0,142120543.23230338,142120543.23230338,135542000.0,169411595.8225372,169411595.8225372,37230000.0,37150600.99500992,37150600.99500992,3845000.0,275051.5450735907,275051.5450735907,4798000.0,2644950.841012425,2644950.841012425,-21869000.0,-18618765.514966115,-18618765.514966115,59099000.0,61849076.641788155,61849076.641788155,-21869000.0,-19436295.858187687,-19436295.858187687
1859,83,0,63057347.0,164354245.68610045,164354245.68610045,37031977.76980746,82513265.56288293,82513265.56288293,50373559.0,88198504.64047596,88198504.64047596,5114390.0,9907058.177516732,9907058.177516732,9540399.0,7290370.208364233,7290370.208364233,14654789.0,13893850.99082979,13893850.99082979,3126608.0,5067553.730753442,5067553.730753442,1987782.0,8043623.716084379,8043623.716084379,3126608.0,4431854.197910161,4431854.197910161
625,862,1,2120798000.0,1837794068.0729027,1837794068.0729027,1472395000.0,1273702722.558073,1273702722.558073,648403000.0,771752769.9465008,771752769.9465008,67913000.0,69374706.60868688,69374706.60868688,30767000.0,32023978.79019182,32023978.79019182,98680000.0,108677111.54478645,108677111.54478645,-9629000.0,-17982024.775338482,-17982024.775338482,77542000.0,94807009.13906261,94807009.13906261,-9629000.0,-20055949.999999996,-20055949.999999996
1728,309,4,706517000.0,824487395.1651117,824487395.1651117,905805000.0,875408550.2036247,875408550.2036247,-199288000.0,387405198.6383208,387405198.6383208,73709000.0,75546000.0,75546000.0,16853000.0,14219376.375912327,14219376.375912327,90562000.0,101275232.85996321,101275232.85996321,38915000.0,36930210.07965634,36930210.07965634,34794000.0,48164695.74856128,48164695.74856128,38915000.0,37924500.0,37924500.0
1404,810,3,76126346.0,265922242.28463364,265922242.28463364,61120101.0,-39419713.71315205,-39419713.71315205,15006245.0,394454183.0079481,394454183.0079481,2282652.0,8779703.415295923,8779703.415295923,31006950.0,26279959.56388265,26279959.56388265,33289602.0,35089886.24670428,35089886.24670428,-2890968.0,1369638.8451520856,1369638.8451520856,5173620.0,10372032.121587025,10372032.121587025,-2890968.0,1318502.711655756,1318502.711655756
1515,939,4,156303000.0,515264139.4509237,515264139.4509237,83901000.0,38708821.30663318,38708821.30663318,72402000.0,422325462.8013867,422325462.8013867,17689000.0,11872000.0,11872000.0,41469000.0,27966994.580361124,27966994.580361124,59158000.0,54597475.24603982,54597475.24603982,-2517000.0,-13485569.649832139,-13485569.649832139,20206000.0,32406739.10495072,32406739.10495072,-2517000.0,-14293099.999999998,-14293099.999999998
1800,66,2,3271200000.0,3905945793.3592486,3905945793.3592486,1447362713.447565,1797987159.3024995,1797987159.3024995,-21400000.0,1180660698.4448988,1180660698.4448988,31300000.0,63594109.57685709,63594109.57685709,847700000.0,931901875.0362754,931901875.0362754,879000000.0,986955752.4858332,986955752.4858332,-16400000.0,-225843303.7279602,-225843303.7279602,66600000.0,65272019.289630204,65272019.289630204,-35300000.0,-16265699.535372566,-16265699.535372566
4,694,4,7361000.0,205921711.3454706,205921711.3454706,2671000.0,-86150868.61309735,-86150868.61309735,4573903.262590003,236879514.06403735,236879514.06403735,349000.0,216000.0,216000.0,109000.0,-4636437.091623738,-4636437.091623738,458000.0,8060322.025678905,8060322.025678905,-670000.0,-1966898.5800469692,-1966898.5800469692,1019000.0,6002733.357214154,6002733.357214154,-670000.0,-1011649.9999999998,-1011649.9999999998
1400,327,1,-4860602000.0,2352585506.4824886,2352585506.4824886,-990657000.0,457386524.93830943,457386524.93830943,-3869945000.0,1139578515.6953278,1139578515.6953278,193881000.0,206868701.6366754,206868701.6366754,378009000.0,467650738.1585856,467650738.1585856,571890000.0,602903906.1449499,602903906.1449499,36078000.0,35800539.81525638,35800539.81525638,124685000.0,189584363.45656863,189584363.45656863,69196000.0,71404750.00000004,71404750.00000004
617,1153,0,5475000000.0,5836042633.376034,5836042633.376034,4861300000.0,5295290294.0815325,5295290294.0815325,613700000.0,557231158.24034,557231158.24034,130600000.0,182532246.5890938,182532246.5890938,1421300000.0,1373302237.8664536,1373302237.8664536,1551900000.0,1559333623.868376,1559333623.868376,23900000.0,54208001.07229459,54208001.07229459,81800000.0,99158405.91370566,99158405.91370566,48800000.0,83063998.70256007,83063998.70256007
570,813,0,9643000.0,58092469.73740759,58092469.73740759,6164000.0,57615148.33094403,57615148.33094403,3479000.0,34522511.18080605,34522511.18080605,1843000.0,4784923.534286138,4784923.534286138,2246000.0,-2863158.626898541,-2863158.626898541,4089000.0,1654221.3260807171,1654221.3260807171,-437000.0,1238238.5828598223,1238238.5828598223,2240000.0,7892918.278880575,7892918.278880575,-397000.0,-304435.0506734075,-304435.0506734075
2015,17,2,12012800000.0,3795865250.7316313,3795865250.7316313,6608200000.0,1757934314.739946,1757934314.739946,4911800000.0,2232353403.7539005,2232353403.7539005,457000000.0,534550966.7080768,534550966.7080768,316800000.0,258614677.2009514,258614677.2009514,773800000.0,835274013.5435512,835274013.5435512,145800000.0,122476057.10804032,122476057.10804032,203500000.0,192131550.57456318,192131550.57456318,253500000.0,278241281.7576775,278241281.7576775
576,1047,1,6644800000.0,5864009393.279291,5864009393.279291,3248100000.0,3495945460.328799,3495945460.328799,2786600000.0,1682790145.7549572,1682790145.7549572,345800000.0,350947913.4894647,350947913.4894647,33000000.0,183090130.2924714,183090130.2924714,378800000.0,565761691.7567523,565761691.7567523,36000000.0,49802069.64319806,49802069.64319806,342800000.0,466688035.2770213,466688035.2770213,3000000.0,-136339999.99999997,-136339999.99999997
1397,68,0,136174000.0,336975695.22998273,336975695.22998273,62163000.0,189339762.0401879,189339762.0401879,72304000.0,153667858.1216576,153667858.1216576,10072000.0,13807998.211000256,13807998.211000256,-3712000.0,-10076124.012041178,-10076124.012041178,6360000.0,4713311.288575118,4713311.288575118,-12604000.0,-9687006.389931813,-9687006.389931813,22676000.0,30911813.63223112,30911813.63223112,-12604000.0,-10211754.908140883,-10211754.908140883
1134,1221,2,160043000.0,649343967.4391739,649343967.4391739,101422000.0,80283756.0611604,80283756.0611604,58621000.0,560172867.7707343,560172867.7707343,15202000.0,18222921.824708186,18222921.824708186,-14386000.0,-8127602.573791871,-8127602.573791871,816000.0,21844231.256330144,21844231.256330144,-14398000.0,-17306081.472427025,-17306081.472427025,29600000.0,38527290.58269838,38527290.58269838,-14398000.0,-22655380.64802971,-22655380.64802971
188,196,2,9282000.0,482740869.5047565,482740869.5047565,3493000.0,-19549905.849687696,-19549905.849687696,5789000.0,407178197.8733624,407178197.8733624,355000.0,9386818.380456828,9386818.380456828,552000.0,-3293268.7697207807,-3293268.7697207807,907000.0,16980728.603547588,16980728.603547588,-972000.0,1947205.5145366616,1947205.5145366616,1327000.0,8256900.922897358,8256900.922897358,-972000.0,-1573879.6969060933,-1573879.6969060933
488,145,3,16124000000.0,10635543043.816353,10635543043.816353,13383000000.0,10489395063.68111,10489395063.68111,2741000000.0,2939818993.3692365,2939818993.3692365,5251000000.0,3259124876.412625,3259124876.412625,4961000000.0,3215514980.8234687,3215514980.8234687,9233000000.0,5835104582.727336,5835104582.727336,1583000000.0,902828904.7320479,902828904.7320479,3668000000.0,2397285323.657855,2397285323.657855,1583000000.0,902079714.793022,902079714.793022
1211,498,0,1601068000.0,1665646164.4063284,1665646164.4063284,1081707000.0,1125482971.3287568,1125482971.3287568,519361000.0,557826144.0257683,557826144.0257683,248876000.0,261930232.40809682,261930232.40809682,-34521000.0,-34591960.52486872,-34591960.52486872,214355000.0,215107257.9310533,215107257.9310533,19006000.0,39223389.29661947,39223389.29661947,229870000.0,233802248.49502045,233802248.49502045,19006000.0,34432546.25478369,34432546.25478369
1580,184,4,779622000.0,1001835367.6703893,1001835367.6703893,153452000.0,262783204.42614207,262783204.42614207,626170000.0,620365409.0269357,620365409.0269357,134561000.0,132561000.0,132561000.0,57608000.0,57475796.75448383,57475796.75448383,192169000.0,198802767.35887212,198802767.35887212,56917000.0,53641286.867561854,53641286.867561854,77644000.0,84002664.5604034,84002664.5604034,56917000.0,53766199.999999985,53766199.999999985
1533,213,0,4162272000.0,3889182315.5421557,3889182315.5421557,862254000.0,1080030895.237537,1080030895.237537,3299439000.0,2882162776.2211742,2882162776.2211742,357871000.0,370508636.0804194,370508636.0804194,794265000.0,809140520.6042626,809140520.6042626,1152136000.0,1180425317.1204677,1180425317.1204677,114028000.0,144935855.67008895,144935855.67008895,194829000.0,207999856.17886654,207999856.17886654,163042000.0,169598384.74657154,169598384.74657154
818,583,0,13900400000.0,12080598619.624788,12080598619.624788,12204100000.0,10399890660.049435,10399890660.049435,7319729781.089915,6423495719.861845,6423495719.861845,78200000.0,70944033.28714766,70944033.28714766,235100000.0,239475676.92436498,239475676.92436498,313300000.0,306121854.1545747,306121854.1545747,174900000.0,139075787.96225694,139075787.96225694,116600000.0,106468395.78996268,106468395.78996268,-38400000.0,-40120654.009833515,-40120654.009833515
50,537,1,594022000.0,866561106.7502027,866561106.7502027,132343000.0,43758527.04868761,43758527.04868761,461679000.0,742080605.2576473,742080605.2576473,121956000.0,125552341.49068935,125552341.49068935,1645000.0,-30013582.94366429,-30013582.94366429,123601000.0,132401550.08868952,132401550.08868952,31177000.0,26678814.956576318,26678814.956576318,45262000.0,53985366.16994913,53985366.16994913,76694000.0,69520285.0,69520285.0
590,1171,2,1341960000.0,1552859344.824553,1552859344.824553,666970000.0,691947085.7954414,691947085.7954414,674990000.0,820549472.2820777,820549472.2820777,55930000.0,65181166.32160538,65181166.32160538,179410000.0,173260911.23851258,173260911.23851258,235340000.0,252724973.9316568,252724973.9316568,23760000.0,20763404.332894623,20763404.332894623,32290000.0,41594972.158610225,41594972.158610225,23640000.0,17078734.090433635,17078734.090433635
377,276,2,52901000.0,565132948.2502831,565132948.2502831,24522965.98920461,-5080484.819912598,-5080484.819912598,33404000.0,543317327.1898428,543317327.1898428,-1183000.0,8916392.629039528,8916392.629039528,24144000.0,13765024.456189234,13765024.456189234,22961000.0,34546464.48591563,34546464.48591563,-5692000.0,-414857.5552571104,-414857.5552571104,28653000.0,30189590.0776416,30189590.0776416,-29836000.0,-25885535.798546102,-25885535.798546102
